Sport_Name,Cluster_2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
tennis,1,-0.3582131280409775,-1.10246803239466,-0.0902308197121233,0.06258063052153084,0.5453665973203069,0.13371361439146112,-0.11014196735756866,-0.5327646153887046
,1,-0.4732313511799811,0.4241329231454038,-1.1840696887022224,-0.050734243497033815,0.11920820195189272,-0.000518461816934157,-0.4184063010873753,1.0001244613054474
,0,1.4809117980610456,-0.12519170702777355,0.24327397755730554,-0.2782709940069979,-0.8010724962044291,0.4051909327253674,0.17704518613806894,-0.025557517469372626
soccer,1,-0.7013798442044329,-0.031417883049404044,0.8149660816098987,0.1879777426668947,0.4029517399872473,0.3427545368425015,-0.3479267309091006,0.11023301377832026
,1,-0.22544298234853344,0.07842359547099581,0.23109358871500088,-0.8198697145741832,-0.3203668575363784,-0.14356436649403786,0.7187371219377442,0.17384996844536107
,0,1.741938721440507,-0.492067952000013,1.01941591446717,0.7543513647700543,-0.17703118758701014,0.41023363805428853,0.22367111648402563,0.23710921668283405
,0,1.4727313321996243,-0.579017685406112,0.1489805212243088,0.03646232831617863,0.6382382795186095,0.2509312973798856,-0.09899748025194534,-0.6127917353294435
football,0,1.3267388928361763,1.2829606141444438,0.3056219728763119,0.6661912513067499,0.011073765486022652,0.06353281713146297,-0.3091053215352858,-0.17717642553707447
cross country,1,-0.7630530487299696,0.15080215232007682,0.9294142122469111,0.023575903402101528,0.65802232513646,-0.02331074815180606,0.49003500904165076,0.19515769923436851
,1,-0.681860408170807,0.2820674025280292,0.49262868723098185,0.07755761363760261,-0.28023742773522103,-0.08811334489858341,-0.3348080601799063,-0.004540301648223444
football,1,-0.5300199600990491,-0.39411496287026043,0.41099258314605125,0.08131149837755491,0.9348804207796,-0.502826425820204,-0.7732932229838919,0.28642839797378605
golf,1,-0.5533848972337488,0.24871753901371968,-0.6560723009546454,-0.1057442142421674,0.13671576338132116,-0.34720722997806264,-0.46076000468047495,-0.6910008423140871
twirling,1,-0.5204821154816918,-0.2575705538163729,-0.1760523866898775,-0.10407544589466189,-0.20150410406966074,-0.006132316965125728,1.0219740263520236,-0.13126669454205986
wrestling,1,-0.7065488032624919,0.7409732383433572,-0.1820496890682076,0.5370818455591687,-0.008903190852560583,-0.2917707898182963,-0.5220243543192312,0.5586069245235998
tennis,1,-0.6863603400990278,0.7290021402014859,0.0966159270443275,0.49146895898880494,-0.26023551210344475,-0.18345234545587896,-0.39941107599479553,0.03280316779432613
soccer,1,-0.6592402604598239,0.30771897400976267,-0.026783898953990568,-0.6200047459620814,0.014876554806802084,-0.04102156195775142,0.7011227033941028,-0.1303348972001161
,1,-0.5347419712044204,0.03262016881895741,-0.6832730919263822,0.5183509777031446,-0.3984170143118537,0.3447692503933687,0.14112690130709207,-0.2605860888388908
swim,1,-0.26980492075194107,-1.2462802646963298,0.3451337773110752,0.8277453526123074,0.2691289344508033,-0.4020092238400642,-0.16607256177080065,-0.1602816365362925
basketball,1,-0.6170864919679133,-0.18798634693715144,0.1811053647879138,-0.34518277766799627,0.4429951373800577,0.7559116047776411,-0.14995770728584296,-0.10048626722962069
,1,-0.735173320708089,0.7801297320145737,-0.4195564735534828,-0.16198016162906814,0.07303422971382187,-0.05618527959356456,0.6582373182999227,-0.17472960604089874
soccer,1,-0.4234901605694603,-0.1823713610866518,-0.8298837855258097,0.7506653315745274,-0.5578033121400139,0.2825089452389095,0.3413968893723236,-0.2751976560138392
soccer,1,-0.5975670559342873,0.12549893864028178,-0.14123202959100298,-0.4556029066972883,-0.24019403034241063,0.32504372303655615,-0.1368390365566486,-0.21525958265616438
cheer,0,1.4335852981750423,-0.0017294084811133592,-0.1031746025898167,0.03389793904928157,-0.44051097466910394,0.41684518587568,0.13692521465168947,-0.11984323491942736
soccer,1,-0.6347573639197441,0.25543597306704213,0.9016399718157575,-0.39932331079896743,-0.46253633176986664,-0.5261383481851301,0.4850420924020188,0.3510453662772992
horseback riding,1,-0.3670765363548212,-0.9682674046688962,-0.11477381654740063,0.4030608762708061,0.06722818067543465,0.7285405446158075,0.37116360373730917,-0.1160296317465129
volleyball,1,-0.3996439522705761,-0.3542012851544209,-0.7318669789951424,-0.19721177513497384,0.15463411821489723,-0.32063784126340655,0.8006464243281579,0.9607936093666459
track,1,-0.6735001161825525,0.597909696645093,-0.5340046041904952,0.002421677635725039,-0.18203635543539087,0.309880005400743,-0.1797244216508286,-0.259654291496947
basketball,1,-0.508310243191314,-0.3968378117676193,0.47566851873567706,-0.6576618628397731,0.005625648196199345,0.6839518864854021,-0.16806929465466935,0.1701747152398537
soccer,1,-0.699351453995805,0.5875060382709478,0.09223654650435184,0.2630144668279303,0.35174295113772347,-1.1264295829075095,0.17923271164701884,-0.39535687585009793
,0,1.486965305320961,0.6539813922518853,0.06453383065381932,-0.3249938533611544,-0.0070405120281867295,0.4918536027024157,-0.06825091281784816,-0.34350099770423276
cross country,1,-0.43754614200110775,-0.0968574483796692,-0.12857467734293684,-0.7665823442805124,-0.4643869575506283,0.06459027746041734,-0.29928153297061993,0.662943334825916
track,1,-0.6143351574969734,0.6834990006765258,-0.9753710658587478,-0.2551164908693801,0.42917245199837983,-0.3706908038918454,0.43690971627605724,0.917330697867807
football,1,-0.7435336126963435,0.46428743789751004,0.6070768178679943,-0.08684422562719052,-0.02516684258600832,-0.45417862989289093,0.5031536797708451,0.08038438380782484
football,0,1.6766740223243004,0.22166342547194728,-0.3314426567158985,-0.5277957220679115,0.4546732670974426,-0.29124542969077105,-0.4262831888262151,-0.29032917962527305
baseball,1,-0.7577934684190721,0.7544781605328403,0.09985611263148961,0.535582197970616,-0.22207975282820128,-0.10327706253439656,-0.3776934452740862,-0.04893501048900609
soccer,1,-0.6592402604598239,0.30771897400976267,-0.026783898953990568,-0.6200047459620814,0.014876554806802084,-0.04102156195775142,0.7011227033941028,-0.1303348972001161
gymnastics,0,1.6866442654683294,0.015115167882605335,-0.7292790817169691,-0.6874664130106003,0.3577106011361111,-0.665705044634911,-0.7253612014931335,0.7912589426911026
marching band,1,-0.6930195522161785,0.2844244110676597,-0.21166720981157847,0.11284180666501709,0.5011528122870774,0.7407478871418279,-0.19284309238002295,-0.14488097607040332
field hockey,1,-0.6735001161825525,0.597909696645093,-0.5340046041904952,0.002421677635725039,-0.18203635543539087,0.309880005400743,-0.1797244216508286,-0.259654291496947
,1,-0.6120503672919564,0.5125205303612852,-0.5858900303898542,0.0021115255202276417,-0.25884432308392397,0.2495745402588166,-0.23795598050603445,-0.08327902647752736
soccer,1,-0.48879080715768797,-0.0833525261901861,0.15333112435676036,-0.7680819918690651,-0.6775635195262689,0.25308400474431714,-0.154950623925475,0.05540139981331002
volleyball,1,-0.49697127301910965,-0.5371785045685247,0.05903766802376362,-0.4533486695458887,0.7617472561967698,0.09882436939883543,-0.4309932903154894,-0.5318328180467609
track,1,-0.4529689404454039,-0.275976219933812,0.665124144414595,-0.3430873634120667,-0.3988547981023673,-0.817160298569628,-0.633955230578379,-0.16522586999588917
football,1,-0.38921541290161965,-0.5229163983344187,-0.5644093079324576,-0.03430958345873342,-0.3136130289099561,0.2339211710148008,0.10701559342255149,0.26832698889799167
football,1,-0.3582131280409775,-1.10246803239466,-0.0902308197121233,0.06258063052153084,0.5453665973203069,0.13371361439146112,-0.11014196735756866,-0.5327646153887046
,1,-0.508310243191314,-0.3968378117676193,0.47566851873567706,-0.6576618628397731,0.005625648196199345,0.6839518864854021,-0.16806929465466935,0.1701747152398537
,1,-0.6190353234409399,0.1891886327067048,-0.049412375104397305,1.0515114980380358,-0.4384604117046641,-0.06838781754177081,-0.05684212231616556,-0.04986680783094982
cross country,1,-0.4588089109561551,-0.43979058918585373,-0.29050051732688986,0.06032639337013124,-0.45657468921887345,0.35993296802918184,0.18401228640127207,-0.2161913799981081
volleyball,1,-0.7682220077880285,0.9231932737128381,-0.06760155843119517,0.3726800062943755,0.2461673942966521,-0.657836074812604,0.3159373856315202,0.6435316099796481
,0,1.5116280279878738,0.46371470704789014,-0.12796904633090636,0.13528496812325863,1.0530584494180133,0.25047053142888176,-0.4052905516708689,-0.7044689419356118
track,1,-0.681860408170807,0.2820674025280292,0.49262868723098185,0.07755761363760261,-0.28023742773522103,-0.08811334489858341,-0.3348080601799063,-0.004540301648223444
track,1,-0.16990225955481342,-0.17733925446359616,-0.8633292662174195,0.9073926871160135,-0.4175214760240925,0.3321011419163445,0.3988405260055007,-0.3234119511211687
soccer,1,-0.735173320708089,0.7801297320145737,-0.4195564735534828,-0.16198016162906814,0.07303422971382187,-0.05618527959356456,0.6582373182999227,-0.17472960604089874
,0,1.3851809072594432,1.1159884918825516,0.2980024067491741,0.3936235201640643,0.5848964694519474,-0.9596197032416502,0.24782083538581925,-0.5235982908981663
,1,-0.6222554510259722,0.5844047744556098,-0.8159104058901925,0.0039213252242777386,0.03114020654024982,0.12138627811684324,-0.32405533069597353,0.34788764351565893
volleyball,0,1.472265451138977,0.727424046991068,0.4244857568702365,0.11353069014487194,0.0958777508879202,-0.04731526224710492,-0.34321662941982634,0.351736652199808
,0,1.747084364947519,-0.38732862959713216,0.09146681889102815,0.341025831727613,0.3280663642720114,0.9014123213748034,0.1638959031429911,0.11443423429347524
basketball,1,-0.8194666729446087,0.9366981959023211,0.21430424326850203,0.3711803587058228,0.03299083232101149,-0.4693423475287042,0.4602682946766651,0.03598967496704217
basketball,1,-0.735173320708089,0.7801297320145737,-0.4195564735534828,-0.16198016162906814,0.07303422971382187,-0.05618527959356456,0.6582373182999227,-0.17472960604089874
,1,-0.4783283469897811,-0.7532758747632868,0.031836877052026896,0.17074652239942334,0.2266144785035948,0.7908008497702668,0.1708936156720777,-0.10141806457156442
tennis,1,-0.17889623370911245,-0.9145082647515048,-0.3373481574053204,-0.5235309274712759,-0.18375288010969948,-0.9839784630619963,0.5202643880531999,0.49196493714230005
,1,-0.8194666729446087,0.9366981959023211,0.21430424326850203,0.3711803587058228,0.03299083232101149,-0.4693423475287042,0.4602682946766651,0.03598967496704217
field hockey,1,-0.29995860015864634,-1.0452531487423196,0.052491240394222566,-0.23636853960121817,-0.0677933503713462,0.5928293344636467,0.07578533532453072,0.6537612867940098
,1,-0.5454646037047499,0.34781176523463564,-0.8155329609232007,-0.36478203033582524,0.5347480088394512,-0.839284311986751,0.30020504229155587,-0.12155778796193903
volleyball,1,-0.6863603400990278,0.7290021402014859,0.0966159270443275,0.49146895898880494,-0.26023551210344475,-0.18345234545587896,-0.39941107599479553,0.03280316779432613
,0,1.0957711395325123,1.303580079003122,-0.18034513261705074,-0.18809846383442036,0.16590591191212442,0.06103240339485999,0.6693818054055461,-0.2547567259816377
,1,-0.7577934684190721,0.7544781605328403,0.09985611263148961,0.535582197970616,-0.22207975282820128,-0.10327706253439656,-0.3776934452740862,-0.04893501048900609
,1,-0.14773927930439024,-1.3481290499886738,-0.510275528723512,0.007614909684721893,0.5566266250834169,-0.04849659068424267,-0.2627244966041763,0.2958474674205033
volleyball,1,-0.6347573639197441,0.25543597306704213,0.9016399718157575,-0.39932331079896743,-0.46253633176986664,-0.5261383481851301,0.4850420924020188,0.3510453662772992
soccer,1,-0.735173320708089,0.7801297320145737,-0.4195564735534828,-0.16198016162906814,0.07303422971382187,-0.05618527959356456,0.6582373182999227,-0.17472960604089874
,1,-0.6735001161825525,0.597909696645093,-0.5340046041904952,0.002421677635725039,-0.18203635543539087,0.309880005400743,-0.1797244216508286,-0.259654291496947
,0,1.2086890092146287,1.1078551214441579,-0.5766990649537603,-0.02219697698107448,0.12401188873855237,0.23860396110526783,-0.31291084359035026,0.2678605235749201
,0,1.8457515097106527,-0.3351511303103271,0.06321780326626822,0.11077071540587113,-0.820176957916668,0.39252282424834317,0.4347588108364776,-0.08838337975165056
basketball,0,1.6062040142654674,-0.22479342115168333,0.2376027372968492,0.30135557573555727,0.45976799681781877,0.9576107294361262,0.23948173941087816,-0.2296594796196328
football,0,1.932736055810845,-0.8751232662063164,-0.39680388120546406,-0.25289133971663014,-0.5917944390794777,-0.5162366306631573,-0.019789009938457017,0.2624593606116592
golf,0,1.2676202246409014,0.7534102997242358,1.1376111271650275,-0.4695548519861308,-0.40782040884680754,-0.4890959481181878,0.4744689487869328,0.35275642461989254
cross country,1,-0.23520290614304107,-0.07832041956713054,0.11988564366515056,-0.611354636327579,-0.5372816834103477,0.3026762014217521,-0.09750698729229786,0.0071871047059805515
volleyball,1,-0.3849668584599191,-0.11926454624767294,0.23947953858290968,1.318658982608814,0.38501059213372557,0.41207226087674903,-0.01251715641218279,0.016692212488264413
soccer,0,1.333973187221492,-0.013728157579976585,0.2982490089601957,-0.4794669717512409,0.8546189383950722,0.21604205238725993,-0.41984880320986606,-0.6118599379874998
basketball,1,-0.6735001161825525,0.597909696645093,-0.5340046041904952,0.002421677635725039,-0.18203635543539087,0.309880005400743,-0.1797244216508286,-0.259654291496947
archery,1,-0.3734084381344477,-0.6651857774656078,0.18912993976852968,0.5532335364337192,-0.08218168047391933,-1.13863692543353,0.7432394077643508,-0.3665055315262076
soccer,1,-0.6807085279664765,0.37140866807618567,0.06503575553261512,0.8871096587732422,-0.18338982655545139,-0.4344531025360785,0.7811196176345859,0.03505787762509846
,1,-0.48879080715768797,-0.0833525261901861,0.15333112435676036,-0.7680819918690651,-0.6775635195262689,0.25308400474431714,-0.154950623925475,0.05540139981331002
baseball,1,-0.18638767610717255,-0.6145645814434151,-0.5764365909120136,-0.969694365102767,-0.07948114607353199,-0.7788142200746957,-0.7155453678341928,0.8924904179242953
,1,-0.6024298063793512,0.20492136036638808,0.39837819502451977,0.11753802174515571,-0.3351310926324954,-0.08400628781797975,-0.3521623375925874,0.16317814724546495
golf,0,1.053631555787903,0.9644432219439552,0.6614048479468384,0.6198840247945557,0.5539810970925696,0.444808502195113,-0.37966762889765726,-0.014188815003201294
volleyball,1,-0.6173099476028538,-0.09115547785147829,0.2436680692255673,-0.5098947690482868,0.6212577548807373,0.3295408546414071,0.6297724738097026,0.16081368324584724
baseball,1,-0.5347419712044204,0.03262016881895741,-0.6832730919263822,0.5183509777031446,-0.3984170143118537,0.3447692503933687,0.14112690130709207,-0.2605860888388908
football,1,-0.23282332400523054,-0.27360520466522015,-0.22849640980985533,-0.14697536643040426,0.7415598705743454,0.6211171312517799,-0.25419925711049196,0.6265598215693442
,1,-0.5926035954278336,-0.24026934787987192,1.109529235557662,-0.1245013425048822,-0.03441774919661106,0.2707948185502625,-0.366038318277927,0.38089399624779463
swim,1,-0.7682220077880285,0.9231932737128381,-0.06760155843119517,0.3726800062943755,0.2461673942966521,-0.657836074812604,0.3159373856315202,0.6435316099796481
,0,1.4701972037582745,1.2119814542881293,-0.7696052056139254,-0.12450743753324611,0.6623259703126038,-0.2038809242259858,0.5054978400148579,0.7890892828197388
volleyball,1,-0.4783283469897811,-0.7532758747632868,0.031836877052026896,0.17074652239942334,0.2266144785035948,0.7908008497702668,0.1708936156720777,-0.10141806457156442
,0,1.6502063468391732,0.03640886348302941,0.8436892136876806,0.41161688186937917,-0.7008340574813182,0.04162606146766279,0.0365197991479885,0.13694746843123887
football,1,-0.2974830383002857,-1.051393213817461,-0.3886826071529683,0.3084248994419414,0.21018984098435198,0.6025287476014265,0.2941669107585886,0.36848873714958696
volleyball,1,-0.34755710032119513,-0.6547821190914629,-0.43711121092631744,0.292640747241514,-0.6159609870470336,0.29767266287472266,0.38428227446650354,-0.23080294717305658
baseball,0,1.6315634208098446,0.2525062336777917,0.8708900046594175,-0.21247831007593276,-0.16570127978814347,-0.6503504189037685,-0.5653671068395786,-0.2934672850439576
soccer,0,1.1490840520697945,0.8055177495165773,0.731840028167414,0.051439311432250334,-0.18736574553691845,0.029104338089841142,-0.32366357307428295,-0.08456742158896235
soccer,1,-0.681860408170807,0.2820674025280292,0.49262868723098185,0.07755761363760261,-0.28023742773522103,-0.08811334489858341,-0.3348080601799063,-0.004540301648223444
,1,-0.5730841593942075,0.0732159376975613,0.7871918411787452,-0.23492147153417425,-0.7176069169190793,-0.16007306319082243,-0.3529196475487326,0.26612068082125095
tennis,1,-0.6735001161825525,0.597909696645093,-0.5340046041904952,0.002421677635725039,-0.18203635543539087,0.309880005400743,-0.1797244216508286,-0.259654291496947
volleyball,0,1.3534926232551179,0.29975712799745663,-0.02408838541872106,-0.589887100780533,0.17142977067260398,-0.214825829353825,-0.4067301324806717,-0.7266332534140435
soccer,1,-0.735173320708089,0.7801297320145737,-0.4195564735534828,-0.16198016162906814,0.07303422971382187,-0.05618527959356456,0.6582373182999227,-0.17472960604089874
track,1,-0.5400015515153177,-0.5710558393938061,0.14628500768903932,0.006344683134630158,0.4816850636528076,0.4247355647759592,1.0088553556228292,-0.016493379115516155
volleyball,1,-0.6170864919679133,-0.18798634693715144,0.1811053647879138,-0.34518277766799627,0.4429951373800577,0.7559116047776411,-0.14995770728584296,-0.10048626722962069
soccer,1,-0.4588089109561551,-0.43979058918585373,-0.29050051732688986,0.06032639337013124,-0.45657468921887345,0.35993296802918184,0.18401228640127207,-0.2161913799981081
swim,1,-0.4565388476493997,-0.03930781938838754,-0.47792887040352194,1.2853254994979713,-0.38467014755718365,-0.31914184998012984,-0.0009030432960790147,0.5430635600067076
basketball,1,-0.6190353234409399,0.1891886327067048,-0.049412375104397305,1.0515114980380358,-0.4384604117046641,-0.06838781754177081,-0.05684212231616556,-0.04986680783094982
baseball,1,-0.30212924592103463,-0.6583918551095338,-0.653682309552714,0.9007557165958752,-0.006315776963353031,0.6571784189186717,0.25269238237524216,0.18366937332581248
soccer,1,-0.5504640116832246,0.09886750917929477,0.26777925499377275,-0.9324838311338584,-0.42249293437705626,-0.11298128024999043,0.6830111160252764,0.14032608526935827
,1,-0.5626216992263008,-0.5967074108755395,0.6656975938740117,0.7039070427343143,0.18657108111078444,0.3776437818351272,-0.027075407951179936,0.1093012164363765
,1,-0.7577934684190721,0.7544781605328403,0.09985611263148961,0.535582197970616,-0.22207975282820128,-0.10327706253439656,-0.3776934452740862,-0.04893501048900609
soccer,1,-0.5812646252556293,-0.38061004068077736,0.6928983848457484,0.07981185078900221,0.7217038588039594,-0.3143326985363042,-0.628962313938747,-0.3211135370388199
lacrosse,0,1.6003287464979752,0.22963092005929003,0.3317456132462151,-0.2589971154291708,0.5611849287705051,0.7822407363800918,-0.1613187731229577,0.029385761025062823
,1,-0.7577934684190721,0.7544781605328403,0.09985611263148961,0.535582197970616,-0.22207975282820128,-0.10327706253439656,-0.3776934452740862,-0.04893501048900609
fencing,1,-0.5626216992263008,-0.5967074108755395,0.6656975938740117,0.7039070427343143,0.18657108111078444,0.3776437818351272,-0.027075407951179936,0.1093012164363765
golf,1,-0.6542767999533702,-0.058049312510391055,1.2239773661946742,-0.28890318176967533,0.22065283595260163,-0.09527046644404508,0.4719234216728244,0.4658186817038429
soccer,1,-0.2373749648298618,-1.1990987637327082,-0.6460454120173882,-0.03055569871878111,0.9015048196048647,-0.1807919099068197,-0.3314695693814341,0.5592956885200012
,1,-0.3117352336089111,-0.8474058128350888,0.07468180913151726,0.7176353756985127,-0.33725226562313193,-0.7725716404392227,-0.09472233218640044,-0.4514302169822558
,1,-0.28115407018977345,0.03765227544201294,-0.716718572617992,0.6750783332446307,-0.25813517819593235,0.3943614470708037,0.19857053794026922,-0.3088003839462202
basketball,1,-0.19819221410779791,-1.324824419414611,-0.07757346746405716,-0.24839880706169332,0.3211736701120893,-0.1267398311846777,-0.27258446377154,0.3454383020933758
,1,-0.5975670559342873,0.12549893864028178,-0.14123202959100298,-0.4556029066972883,-0.24019403034241063,0.32504372303655615,-0.1368390365566486,-0.21525958265616438
,0,1.8199001718974,-0.34555478868447215,0.6894589539611153,0.37136350459807643,-0.2863976513435537,-1.0437867640599097,0.793715944134325,-0.22408596410480153
,1,-0.48879080715768797,-0.0833525261901861,0.15333112435676036,-0.7680819918690651,-0.6775635195262689,0.25308400474431714,-0.154950623925475,0.05540139981331002
,0,1.1574443440580486,1.121360043633641,-0.2947932632540632,-0.023696624569627178,-0.0891646732370883,0.42709768838916756,-0.1685799345452053,-0.33968141143768593
soccer,0,2.035460226713992,-0.7674690970902653,-0.3327586841034496,-0.09203115330088596,-0.3584631787910388,-0.3905762081448436,0.07672653482811068,-0.03521156167269088
baseball,1,-0.5384020972487082,0.21108824267171467,-0.5825984912592554,-0.7131410752023934,0.3710147770913601,-0.35552708625603224,0.4797951013702373,0.9617254067085897
football,1,-0.20295898483231173,-1.0562572776655565,0.36924496307928056,0.40515629052673574,-0.7746217548069902,-0.8445313587314616,-0.11283391955522684,-0.18076923451278143
,1,-0.6963437195284761,0.6690889942490326,0.047970686432130705,0.5352720458551187,-0.29888772047673434,-0.16358252767632298,-0.43592500412929214,0.12744025453041355
cross country,1,-0.16103885124096973,-0.3115398821893603,-0.8387862693821422,0.5669124413667382,0.060616940620779686,-0.262725788308002,-0.08246504508937716,-0.7401469347633604
soccer,1,-0.43780631433353057,-0.4515892005370918,-0.3823287936444888,-0.7108868380509938,1.3729560636305402,-0.5817464398937529,0.18564084761139657,0.6451521713179932
,1,-0.6275150313368697,-0.019271233757153672,0.013647693725229032,-0.5080849693442367,0.9112422845049111,0.20135259249943374,0.5436731236197635,0.5919803532390335
,1,-0.5975670559342873,0.12549893864028178,-0.14123202959100298,-0.4556029066972883,-0.24019403034241063,0.32504372303655615,-0.1368390365566486,-0.21525958265616438
field hockey,1,-0.48879080715768797,-0.0833525261901861,0.15333112435676036,-0.7680819918690651,-0.6775635195262689,0.25308400474431714,-0.154950623925475,0.05540139981331002
basketball,1,-0.6721004843762992,0.43881141756615555,0.6038366322808322,-0.13095746460900165,-0.06332260186125177,-0.5343539128143734,0.4814360490501358,0.16212256209115708
crew,1,-0.6190353234409399,0.1891886327067048,-0.049412375104397305,1.0515114980380358,-0.4384604117046641,-0.06838781754177081,-0.05684212231616556,-0.04986680783094982
,1,-0.42298704424387107,-0.6324142829294797,0.22129250273094478,0.48532102182712966,-0.1778659677949718,-0.7103113352847634,-0.2949923202516319,-0.43681864980730734
football,1,-0.34355644245241534,-0.7095603250911207,0.12704201052448263,0.5253014299346829,-0.23275963269224614,-0.7062042782041598,-0.31234659766431316,-0.2691002009136189
,1,-0.4774518369854836,-0.22369321899109146,-0.26329972635515314,-0.5637687985751807,0.07855808847430143,-0.3320435123422495,-0.417874619586295,-0.6466061334733045
,1,-0.7577934684190721,0.7544781605328403,0.09985611263148961,0.535582197970616,-0.22207975282820128,-0.10327706253439656,-0.3776934452740862,-0.04893501048900609
,1,-0.04165642772748923,-0.7907294585015219,-1.653901993001046,0.5890333664483786,-0.014614603584551272,-0.7452822224994997,-0.23655213194907534,0.7296098109908346
gymnastics,0,1.8014693532307726,-0.6097774216882705,-0.008446959962883999,-0.3226572021525587,-0.47968551423918243,-0.7562901186430839,0.8951694229910149,-0.13713432282839239
soccer,1,-0.5975670559342873,0.12549893864028178,-0.14123202959100298,-0.4556029066972883,-0.24019403034241063,0.32504372303655615,-0.1368390365566486,-0.21525958265616438
cheer,1,-0.681860408170807,0.2820674025280292,0.49262868723098185,0.07755761363760261,-0.28023742773522103,-0.08811334489858341,-0.3348080601799063,-0.004540301648223444
tennis,1,-0.43254673402263316,0.15208680767567168,-1.2118868932599103,-0.19888054348247935,0.49285398566587924,-0.6617127542763435,-0.6820876067043405,0.4010594615946187
,1,-0.22744188137239146,-1.0039742767228361,-0.5591789076904676,0.18447485536362163,-0.29720886823032155,-0.35941457250408304,0.10324669143685719,-0.6621494979901967
cheer,1,-0.11596419719853501,-0.9570952329706992,0.2929545503081804,0.014994792769132681,-0.07047317456434213,0.7684333281554627,0.21022566493642844,0.12102862279058049
,0,1.6751721558890162,0.3679838852597764,0.2648464923951205,-0.5974925304253782,-0.4993036661093194,0.4240009414907803,-0.10371677759935577,0.09487843365893003
,0,1.3226342170492873,0.12661253522092877,0.7148798596721092,-0.6837801650451254,0.0984973303945019,0.8011695694738267,-0.15692480754904609,0.09014759529911479
,0,1.424925751575162,0.27428110766610214,-0.027328571005883165,-0.6340003397623442,0.13327401139736053,-0.29500111227530734,-0.428447763201381,-0.6448950751307112
lacrosse,1,-0.17378987394992734,-0.615272207094034,-0.24831660327341382,-0.39125729083326716,1.0449907526216082,0.022404769061889374,-0.45054634666103277,-0.09552874425799043
netball,1,-0.5279735578797519,0.042373129491716885,-0.4151408201965706,-0.550238883526153,-0.09723237003349333,0.19903192602217512,-0.21383572953536917,0.2692587862399355
,1,-0.6104272798507626,0.25659138219667466,0.48938850164381975,0.03344437465579153,-0.3183931870104645,-0.16828862782006582,-0.3565256909006156,0.07719787663510877
,1,-0.41735767883764363,-0.10882854652154061,0.15009093876959825,-0.8121952308508762,-0.7157192788015124,0.17290872182283473,-0.17666825464618435,0.13713957809664226
tennis,1,-0.48879080715768797,-0.0833525261901861,0.15333112435676036,-0.7680819918690651,-0.6775635195262689,0.25308400474431714,-0.154950623925475,0.05540139981331002
,1,-0.4774518369854836,-0.22369321899109146,-0.26329972635515314,-0.5637687985751807,0.07855808847430143,-0.3320435123422495,-0.417874619586295,-0.6466061334733045
basketball,1,-0.6592402604598239,0.30771897400976267,-0.026783898953990568,-0.6200047459620814,0.014876554806802084,-0.04102156195775142,0.7011227033941028,-0.1303348972001161
tennis,1,-0.35003266217955575,-0.6486420540163216,0.004062636620873444,-0.2521526918016456,-0.8939441784027318,0.2879732497369428,0.16590069903244567,0.05446960247136626
taekwondo,1,-0.5812646252556293,-0.38061004068077736,0.6928983848457484,0.07981185078900221,0.7217038588039594,-0.3143326985363042,-0.628962313938747,-0.3211135370388199
