Sport_Name,Cluster_2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Cluster_2_Label
football,1,-0.2672605636873062,-0.8144587671485831,0.41580839967820327,-0.0919527374895714,-0.17597832967740554,0.3773295502711049,-0.11874092734908642,-0.5657997525319153,Contact
,1,-0.24943687926437835,-1.3113194972251268,-0.2043323342356397,-0.24989845465024477,0.10799710813644996,-0.06175389609921994,-0.12825355472639896,-0.2621036329192303,Contact
cross country,1,-0.6930195522161781,0.2844244110676601,0.21166720981157855,0.11284180666501802,0.5011528122870798,-0.7407478871418277,-0.19284309238001932,-0.14488097607040434,Contact
football,1,-0.18891857926285,-0.940867461883857,-0.5101844164182522,0.7524685063979124,0.6456050360434126,0.2298512568662414,-0.250667354347653,-0.37025962948809193,Contact
track,1,-0.36867558820888535,-0.43254468382155814,-0.03126342759260791,-0.8762478837469563,-0.35881140070955425,0.40400323063448756,-0.4359862069551297,-0.37594515100382836,Contact
marching band,1,-0.7630530487299695,0.15080215232007624,-0.9294142122469116,0.023575903402101597,0.6580223251364594,0.023310748151811583,0.49003500904165137,0.195157699234366,Contact
soccer,0,1.4869653053209613,0.6539813922518859,-0.0645338306538195,-0.32499385336115544,-0.00704051202818601,-0.49185360270241607,-0.06825091281784654,-0.3435009977042317,Collision
,1,-0.7351733207080894,0.7801297320145725,0.41955647355348247,-0.16198016162907006,0.07303422971382349,0.056185279593570364,0.6582373182999228,-0.17472960604090015,Contact
,1,-0.7577934684190728,0.754478160532841,-0.09985611263148837,0.5355821979706161,-0.2220797528282029,0.10327706253439194,-0.3776934452740855,-0.0489350104890051,Contact
tennis,1,-0.35821312804097666,-1.10246803239466,0.09023081971212288,0.06258063052153416,0.545366597320306,-0.1337136143914597,-0.11014196735756927,-0.5327646153887046,Contact
,1,-0.4732313511799815,0.42413292314540363,1.1840696887022222,-0.05073424349703141,0.11920820195189442,0.0005184618169285299,-0.41840630108737187,1.000124461305447,Contact
,0,1.4809117980610451,-0.12519170702777202,-0.24327397755730595,-0.27827099400700295,-0.8010724962044272,-0.40519093272536527,0.177045186138072,-0.02555751746937234,Collision
soccer,1,-0.7013798442044328,-0.031417883049403114,-0.8149660816098979,0.18797774266689585,0.4029517399872467,-0.34275453684250345,-0.3479267309090982,0.11023301377831937,Contact
,1,-0.22544298234853388,0.07842359547099377,-0.23109358871500052,-0.8198697145741884,-0.3203668575363748,0.14356436649404372,0.7187371219377378,0.17384996844535916,Contact
,0,1.7419387214405075,-0.4920679520000114,-1.0194159144671715,0.7543513647700508,-0.1770311875870123,-0.4102336380542876,0.22367111648402774,0.23710921668283427,Collision
,0,1.4727313321996254,-0.5790176854061115,-0.14898052122430902,0.03646232831618199,0.638238279518609,-0.25093129737988323,-0.09899748025194346,-0.6127917353294431,Collision
football,0,1.3267388928361759,1.282960614144445,-0.3056219728763115,0.6661912513067504,0.011073765486020131,-0.06353281713146712,-0.3091053215352848,-0.17717642553707244,Collision
cross country,1,-0.7630530487299695,0.15080215232007624,-0.9294142122469116,0.023575903402101597,0.6580223251364594,0.023310748151811583,0.49003500904165137,0.195157699234366,Contact
,1,-0.6818604081708071,0.28206740252803,-0.4926286872309809,0.07755761363760232,-0.28023742773522253,0.08811334489857964,-0.3348080601799058,-0.0045403016482227845,Contact
football,1,-0.5300199600990492,-0.39411496287025954,-0.4109925831460493,0.08131149837756226,0.9348804207795981,0.5028264258201995,-0.7732932229838956,0.28642839797378744,Contact
golf,1,-0.5533848972337492,0.24871753901372,0.6560723009546471,-0.10574421424216326,0.1367157633813216,0.3472072299780604,-0.4607600046804797,-0.691000842314085,Contact
twirling,1,-0.5204821154816912,-0.25757055381637484,0.17605238668987502,-0.10407544589466626,-0.2015041040696612,0.006132316965133433,1.0219740263520256,-0.1312666945420618,Contact
wrestling,1,-0.7065488032624927,0.7409732383433577,0.18204968906820873,0.5370818455591703,-0.008903190852562344,0.29177078981828997,-0.5220243543192301,0.5586069245236012,Contact
tennis,1,-0.6863603400990276,0.7290021402014855,-0.09661592704432555,0.49146895898880444,-0.2602355121034454,0.18345234545587355,-0.39941107599479514,0.03280316779432657,Contact
soccer,1,-0.659240260459824,0.30771897400976106,0.02678389895398988,-0.6200047459620842,0.014876554806803804,0.04102156195775801,0.7011227033941023,-0.13033489720011776,Contact
,1,-0.53474197120442,0.03262016881895697,0.683273091926381,0.5183509777031424,-0.39841701431185456,-0.3447692503933691,0.14112690130709624,-0.2605860888388907,Contact
swim,1,-0.26980492075194007,-1.24628026469633,-0.3451337773110757,0.8277453526123107,0.26912893445079916,0.40200922384006194,-0.1660725617708026,-0.16028163653629232,Contact
basketball,1,-0.617086491967913,-0.18798634693715113,-0.1811053647879138,-0.3451827776679959,0.4429951373800602,-0.75591160477764,-0.14995770728583965,-0.10048626722962214,Contact
,1,-0.7351733207080894,0.7801297320145725,0.41955647355348247,-0.16198016162907006,0.07303422971382349,0.056185279593570364,0.6582373182999228,-0.17472960604090015,Contact
soccer,1,-0.42349016056945954,-0.1823713610866526,0.8298837855258077,0.7506653315745242,-0.5578033121400151,-0.2825089452389094,0.341396889372328,-0.2751976560138387,Contact
soccer,1,-0.5975670559342874,0.12549893864028192,0.14123202959100334,-0.45560290669728953,-0.24019403034240902,-0.32504372303655693,-0.13683903655664723,-0.21525958265616435,Contact
cheer,0,1.4335852981750428,-0.0017294084811129806,0.10317460258981538,0.033897939049279,-0.44051097466910377,-0.4168451858756794,0.13692521465169513,-0.11984323491942789,Collision
soccer,1,-0.6347573639197455,0.2554359730670423,-0.9016399718157571,-0.3993233107989713,-0.46253633176986575,0.5261383481851344,0.4850420924020138,0.3510453662772982,Contact
horseback riding,1,-0.3670765363548198,-0.9682674046688967,0.11477381654739814,0.40306087627080395,0.06722818067543451,-0.7285405446158049,0.3711636037373152,-0.11602963174651423,Contact
volleyball,1,-0.39964395227057586,-0.35420128515442273,0.7318669789951397,-0.19721177513497465,0.15463411821489728,0.3206378412634114,0.8006464243281611,0.9607936093666434,Contact
track,1,-0.6735001161825528,0.597909696645093,0.5340046041904957,0.00242167763572436,-0.1820363554353894,-0.3098800054007445,-0.17972442165082692,-0.2596542914969466,Contact
basketball,1,-0.5083102431913143,-0.3968378117676179,-0.4756685187356765,-0.6576618628397751,0.005625648196203956,-0.6839518864854001,-0.16806929465466933,0.17017471523985228,Contact
soccer,1,-0.6993514539958056,0.5875060382709475,-0.09223654650435038,0.26301446682793395,0.3517429511377211,1.1264295829075117,0.1792327116470113,-0.39535687585009704,Contact
,0,1.4869653053209613,0.6539813922518859,-0.0645338306538195,-0.32499385336115544,-0.00704051202818601,-0.49185360270241607,-0.06825091281784654,-0.3435009977042317,Collision
cross country,1,-0.43754614200110903,-0.09685744837966827,0.12857467734293793,-0.7665823442805146,-0.46438695755062454,-0.0645902774604192,-0.29928153297062154,0.6629433348259162,Contact
track,1,-0.6143351574969739,0.6834990006765247,0.9753710658587471,-0.2551164908693784,0.429172451998382,0.3706908038918483,0.4369097162760582,0.9173306978678049,Contact
football,1,-0.7435336126963439,0.46428743789750915,-0.6070768178679944,-0.08684422562719223,-0.025166842586009677,0.4541786298928946,0.5031536797708438,0.08038438380782378,Contact
football,0,1.6766740223243002,0.22166342547194834,0.3314426567158995,-0.5277957220679058,0.454673267097443,0.29124542969076894,-0.42628318882621935,-0.29032917962527116,Collision
baseball,1,-0.7577934684190728,0.754478160532841,-0.09985611263148837,0.5355821979706161,-0.2220797528282029,0.10327706253439194,-0.3776934452740855,-0.0489350104890051,Contact
soccer,1,-0.659240260459824,0.30771897400976106,0.02678389895398988,-0.6200047459620842,0.014876554806803804,0.04102156195775801,0.7011227033941023,-0.13033489720011776,Contact
gymnastics,0,1.6866442654683305,0.01511516788260479,0.7292790817169713,-0.6874664130105943,0.35771060113611336,0.6657050446349047,-0.7253612014931352,0.7912589426911028,Collision
marching band,1,-0.6930195522161781,0.2844244110676601,0.21166720981157855,0.11284180666501802,0.5011528122870798,-0.7407478871418277,-0.19284309238001932,-0.14488097607040434,Contact
field hockey,1,-0.6735001161825528,0.597909696645093,0.5340046041904957,0.00242167763572436,-0.1820363554353894,-0.3098800054007445,-0.17972442165082692,-0.2596542914969466,Contact
,1,-0.6120503672919567,0.5125205303612851,0.5858900303898544,0.0021115255202272558,-0.2588443230839222,-0.24957454025881903,-0.23795598050603348,-0.08327902647752766,Contact
soccer,1,-0.4887908071576889,-0.08335252619018496,-0.1533311243567593,-0.7680819918690687,-0.6775635195262651,-0.25308400474431714,-0.15495062392547698,0.055401399813309986,Contact
volleyball,1,-0.4969712730191092,-0.5371785045685241,-0.05903766802376246,-0.4533486695458836,0.7617472561967711,-0.09882436939883513,-0.4309932903154924,-0.5318328180467606,Contact
track,1,-0.45296894044540525,-0.2759762199338101,-0.6651241444145918,-0.34308736341206475,-0.3988547981023677,0.8171602985696239,-0.6339552305783882,-0.16522586999588695,Contact
football,1,-0.3892154129016193,-0.5229163983344187,0.5644093079324561,-0.03430958345873411,-0.31361302890995624,-0.23392117101480156,0.10701559342255594,0.26832698889799067,Contact
football,1,-0.35821312804097666,-1.10246803239466,0.09023081971212288,0.06258063052153416,0.545366597320306,-0.1337136143914597,-0.11014196735756927,-0.5327646153887046,Contact
,1,-0.5083102431913143,-0.3968378117676179,-0.4756685187356765,-0.6576618628397751,0.005625648196203956,-0.6839518864854001,-0.16806929465466933,0.17017471523985228,Contact
,1,-0.61903532344094,0.18918863270670502,0.04941237510439675,1.0515114980380342,-0.43846041170466804,0.06838781754176748,-0.05684212231616232,-0.04986680783094911,Contact
cross country,1,-0.45880891095615495,-0.4397905891858541,0.2905005173268886,0.060326393370128434,-0.4565746892188742,-0.3599329680291815,0.1840122864012759,-0.21619137999810834,Contact
volleyball,1,-0.7682220077880292,0.9231932737128373,0.06760155843119522,0.37268000629437603,0.24616739429665047,0.6578360748126049,0.3159373856315196,0.6435316099796474,Contact
,0,1.5116280279878742,0.46371470704789086,0.12796904633090717,0.13528496812326424,1.0530584494180137,-0.25047053142888165,-0.4052905516708714,-0.7044689419356102,Collision
track,1,-0.6818604081708071,0.28206740252803,-0.4926286872309809,0.07755761363760232,-0.28023742773522253,0.08811334489857964,-0.3348080601799058,-0.0045403016482227845,Contact
track,1,-0.1699022595548129,-0.17733925446359733,0.8633292662174169,0.9073926871160103,-0.41752147602409506,-0.33210114191634493,0.39884052600550285,-0.3234119511211678,Contact
soccer,1,-0.7351733207080894,0.7801297320145725,0.41955647355348247,-0.16198016162907006,0.07303422971382349,0.056185279593570364,0.6582373182999228,-0.17472960604090015,Contact
,0,1.385180907259443,1.1159884918825513,-0.29800240674917344,0.39362352016406793,0.5848964694519441,0.9596197032416526,0.24782083538581207,-0.5235982908981645,Collision
,1,-0.6222554510259728,0.5844047744556097,0.815910405890193,0.0039213252242784455,0.03114020654025113,-0.12138627811684653,-0.3240553306959715,0.34788764351565965,Contact
volleyball,0,1.4722654511389768,0.7274240469910694,-0.42448575687023626,0.11353069014487398,0.09587775088791854,0.04731526224710058,-0.3432166294198251,0.351736652199809,Collision
,0,1.7470843649475196,-0.38732862959713243,-0.09146681889103075,0.3410258317276117,0.3280663642720105,-0.901412321374803,0.16389590314299726,0.11443423429347338,Collision
basketball,1,-0.8194666729446093,0.9366981959023207,-0.214304243268502,0.37118035870582206,0.032990832321009994,0.46934234752870707,0.46026829467666414,0.035989674967041495,Contact
basketball,1,-0.7351733207080894,0.7801297320145725,0.41955647355348247,-0.16198016162907006,0.07303422971382349,0.056185279593570364,0.6582373182999228,-0.17472960604090015,Contact
,1,-0.4783283469897803,-0.7532758747632872,-0.03183687705202843,0.17074652239942212,0.22661447850359512,-0.7908008497702644,0.1708936156720835,-0.10141806457156612,Contact
tennis,1,-0.17889623370911362,-0.9145082647515059,0.3373481574053199,-0.5235309274712759,-0.1837528801096985,0.9839784630620015,0.5202643880531916,0.49196493714229916,Contact
,1,-0.8194666729446093,0.9366981959023207,-0.214304243268502,0.37118035870582206,0.032990832321009994,0.46934234752870707,0.46026829467666414,0.035989674967041495,Contact
field hockey,1,-0.29995860015864634,-1.0452531487423184,-0.05249124039422357,-0.2363685396012194,-0.06779335037134297,-0.5928293344636446,0.07578533532453384,0.6537612867940072,Contact
,1,-0.5454646037047503,0.34781176523463486,0.8155329609232013,-0.3647820303358203,0.5347480088394526,0.8392843119867552,0.3002050422915498,-0.1215577879619395,Contact
volleyball,1,-0.6863603400990276,0.7290021402014855,-0.09661592704432555,0.49146895898880444,-0.2602355121034454,0.18345234545587355,-0.39941107599479514,0.03280316779432657,Contact
,0,1.095771139532512,1.3035800790031216,0.1803451326170503,-0.1880984638344225,0.16590591191212645,-0.06103240339485308,0.6693818054055485,-0.2547567259816384,Collision
,1,-0.7577934684190728,0.754478160532841,-0.09985611263148837,0.5355821979706161,-0.2220797528282029,0.10327706253439194,-0.3776934452740855,-0.0489350104890051,Contact
,1,-0.14773927930438943,-1.348129049988674,0.5102755287235109,0.00761490968472732,0.5566266250834165,0.048496590684240885,-0.2627244966041762,0.2958474674205015,Contact
volleyball,1,-0.6347573639197455,0.2554359730670423,-0.9016399718157571,-0.3993233107989713,-0.46253633176986575,0.5261383481851344,0.4850420924020138,0.3510453662772982,Contact
soccer,1,-0.7351733207080894,0.7801297320145725,0.41955647355348247,-0.16198016162907006,0.07303422971382349,0.056185279593570364,0.6582373182999228,-0.17472960604090015,Contact
,1,-0.6735001161825528,0.597909696645093,0.5340046041904957,0.00242167763572436,-0.1820363554353894,-0.3098800054007445,-0.17972442165082692,-0.2596542914969466,Contact
,0,1.208689009214629,1.1078551214441585,0.5766990649537612,-0.02219697698107385,0.12401188873855422,-0.23860396110527,-0.31291084359034566,0.2678605235749215,Collision
,0,1.8457515097106523,-0.33515113031032645,-0.06321780326626998,0.11077071540586518,-0.8201769579166679,-0.39252282424834106,0.4347588108364787,-0.08838337975164956,Collision
basketball,0,1.6062040142654679,-0.2247934211516831,-0.23760273729685114,0.301355575735556,0.45976799681781794,-0.9576107294361236,0.2394817394108843,-0.22965947961963362,Collision
football,0,1.932736055810846,-0.8751232662063165,0.39680388120546484,-0.25289133971663047,-0.5917944390794763,0.5162366306631561,-0.019789009938459,0.2624593606116599,Collision
golf,0,1.267620224640901,0.7534102997242359,-1.137611127165026,-0.4695548519861354,-0.40782040884680554,0.4890959481181922,0.4744689487869302,0.35275642461989154,Collision
cross country,1,-0.23520290614304226,-0.07832041956712997,-0.11988564366515025,-0.6113546363275824,-0.5372816834103451,-0.30267620142175267,-0.09750698729230205,0.007187104705981053,Contact
volleyball,1,-0.3849668584599188,-0.1192645462476727,-0.23947953858291124,1.3186589826088142,0.38501059213372124,-0.4120722608767512,-0.012517156412179835,0.016692212488264083,Contact
soccer,0,1.3339731872214924,-0.013728157579975293,-0.29824900896019435,-0.479466971751236,0.8546189383950739,-0.21604205238725857,-0.41984880320986656,-0.611859937987499,Collision
basketball,1,-0.6735001161825528,0.597909696645093,0.5340046041904957,0.00242167763572436,-0.1820363554353894,-0.3098800054007445,-0.17972442165082692,-0.2596542914969466,Contact
archery,1,-0.3734084381344474,-0.6651857774656096,-0.18912993976853104,0.5532335364337198,-0.08218168047392448,1.138636925433535,0.7432394077643457,-0.3665055315262068,Contact
soccer,1,-0.6807085279664766,0.3714086680761847,-0.06503575553261678,0.88710965877324,-0.183389826555455,0.43445310253608244,0.7811196176345873,0.035057877625097496,Contact
,1,-0.4887908071576889,-0.08335252619018496,-0.1533311243567593,-0.7680819918690687,-0.6775635195262651,-0.25308400474431714,-0.15495062392547698,0.055401399813309986,Contact
baseball,1,-0.18638767610717386,-0.6145645814434139,0.5764365909120158,-0.9696943651027621,-0.07948114607352832,0.7788142200746909,-0.7155453678342009,0.892490417924296,Contact
,1,-0.6024298063793515,0.20492136036638847,-0.3983781950245191,0.11753802174515512,-0.33513109263249713,0.08400628781797484,-0.35216233759258625,0.16317814724546542,Contact
golf,0,1.053631555787904,0.9644432219439574,-0.6614048479468376,0.6198840247945576,0.5539810970925693,-0.44480850219511436,-0.3796676288976521,-0.01418881500320121,Collision
volleyball,1,-0.6173099476028535,-0.09115547785147976,-0.24366806922556838,-0.5098947690482876,0.6212577548807403,-0.32954085464139965,0.6297724738097035,0.16081368324584328,Contact
baseball,1,-0.53474197120442,0.03262016881895697,0.683273091926381,0.5183509777031424,-0.39841701431185456,-0.3447692503933691,0.14112690130709624,-0.2605860888388907,Contact
football,1,-0.23282332400523037,-0.27360520466522087,0.22849640980985442,-0.1469753664304028,0.7415598705743458,-0.6211171312517824,-0.25419925711048974,0.6265598215693431,Contact
,1,-0.5926035954278343,-0.2402693478798699,-1.1095292355576607,-0.12450134250488319,-0.034417749196609525,-0.27079481855026355,-0.3660383182779279,0.3808939962477938,Contact
swim,1,-0.7682220077880292,0.9231932737128373,0.06760155843119522,0.37268000629437603,0.24616739429665047,0.6578360748126049,0.3159373856315196,0.6435316099796474,Contact
,0,1.4701972037582747,1.2119814542881284,0.769605205613924,-0.12450743753324446,0.6623259703126049,0.20388092422598927,0.5054978400148586,0.7890892828197378,Collision
volleyball,1,-0.4783283469897803,-0.7532758747632872,-0.03183687705202843,0.17074652239942212,0.22661447850359512,-0.7908008497702644,0.1708936156720835,-0.10141806457156612,Contact
,0,1.6502063468391717,0.03640886348303118,-0.8436892136876811,0.41161688186937534,-0.7008340574813205,-0.04162606146766427,0.036519799147988315,0.1369474684312402,Collision
football,1,-0.29748303830028416,-1.0513932138174613,0.3886826071529657,0.30842489944194135,0.2101898409843525,-0.6025287476014248,0.29416691075859525,0.3684887371495848,Contact
volleyball,1,-0.34755710032119436,-0.6547821190914638,0.43711121092631516,0.2926407472415103,-0.6159609870470345,-0.2976726628747217,0.3842822744665076,-0.2308029471730564,Contact
baseball,0,1.6315634208098433,0.2525062336777941,-0.8708900046594147,-0.2124783100759305,-0.1657012797881447,0.6503504189037651,-0.5653671068395877,-0.2934672850439544,Collision
soccer,0,1.1490840520697951,0.8055177495165788,-0.7318400281674129,0.05143931143225012,-0.18736574553691956,-0.029104338089843793,-0.32366357307428,-0.08456742158896113,Collision
soccer,1,-0.6818604081708071,0.28206740252803,-0.4926286872309809,0.07755761363760232,-0.28023742773522253,0.08811334489857964,-0.3348080601799058,-0.0045403016482227845,Contact
,1,-0.5730841593942089,0.0732159376975631,-0.7871918411787434,-0.23492147153417683,-0.7176069169190786,0.1600730631908194,-0.3529196475487355,0.26612068082125145,Contact
tennis,1,-0.6735001161825528,0.597909696645093,0.5340046041904957,0.00242167763572436,-0.1820363554353894,-0.3098800054007445,-0.17972442165082692,-0.2596542914969466,Contact
volleyball,0,1.353492623255118,0.2997571279974577,0.024088385418722737,-0.5898871007805295,0.17142977067260495,0.2148258293538244,-0.4067301324806742,-0.7266332534140412,Collision
soccer,1,-0.7351733207080894,0.7801297320145725,0.41955647355348247,-0.16198016162907006,0.07303422971382349,0.056185279593570364,0.6582373182999228,-0.17472960604090015,Contact
track,1,-0.5400015515153168,-0.5710558393938079,-0.1462850076890421,0.006344683134627491,0.48168506365280805,-0.42473556477594965,1.008855355622833,-0.01649337911551959,Contact
volleyball,1,-0.617086491967913,-0.18798634693715113,-0.1811053647879138,-0.3451827776679959,0.4429951373800602,-0.75591160477764,-0.14995770728583965,-0.10048626722962214,Contact
soccer,1,-0.45880891095615495,-0.4397905891858541,0.2905005173268886,0.060326393370128434,-0.4565746892188742,-0.3599329680291815,0.1840122864012759,-0.21619137999810834,Contact
swim,1,-0.45653884764939956,-0.03930781938838786,0.4779288704035206,1.28532549949797,-0.38467014755718804,0.319141849980125,-0.0009030432960750992,0.5430635600067087,Contact
basketball,1,-0.61903532344094,0.18918863270670502,0.04941237510439675,1.0515114980380342,-0.43846041170466804,0.06838781754176748,-0.05684212231616232,-0.04986680783094911,Contact
baseball,1,-0.3021292459210334,-0.6583918551095348,0.6536823095527112,0.9007557165958734,-0.006315776963353256,-0.6571784189186718,0.2526923823752486,0.1836693733258105,Contact
soccer,1,-0.5504640116832255,0.09886750917929421,-0.26777925499377275,-0.9324838311338632,-0.42249293437705226,0.11298128024999779,0.6830111160252724,0.14032608526935667,Contact
,1,-0.5626216992263002,-0.596707410875539,-0.6656975938740126,0.703907042734314,0.1865710811107816,-0.3776437818351278,-0.027075407951175072,0.10930121643637543,Contact
,1,-0.7577934684190728,0.754478160532841,-0.09985611263148837,0.5355821979706161,-0.2220797528282029,0.10327706253439194,-0.3776934452740855,-0.0489350104890051,Contact
soccer,1,-0.5812646252556293,-0.38061004068077614,-0.6928983848457467,0.07981185078900813,0.7217038588039576,0.31433269853630136,-0.6289623139387509,-0.321113537038819,Contact
lacrosse,0,1.6003287464979765,0.2296309200592893,-0.3317456132462147,-0.25899711542917075,0.561184928770508,-0.7822407363800922,-0.16131877312295506,0.029385761025061217,Collision
,1,-0.7577934684190728,0.754478160532841,-0.09985611263148837,0.5355821979706161,-0.2220797528282029,0.10327706253439194,-0.3776934452740855,-0.0489350104890051,Contact
fencing,1,-0.5626216992263002,-0.596707410875539,-0.6656975938740126,0.703907042734314,0.1865710811107816,-0.3776437818351278,-0.027075407951175072,0.10930121643637543,Contact
golf,1,-0.6542767999533708,-0.05804931251039064,-1.2239773661946742,-0.2889031817696776,0.22065283595260338,0.09527046644405132,0.4719234216728216,0.46581868170384044,Contact
soccer,1,-0.23737496482986117,-1.199098763732708,0.6460454120173876,-0.030555698718774234,0.9015048196048645,0.1807919099068182,-0.33146956938143385,0.5592956885200008,Contact
,1,-0.31173523360891064,-0.8474058128350888,-0.07468180913151738,0.7176353756985142,-0.33725226562313726,0.7725716404392198,-0.09472233218640365,-0.4514302169822534,Contact
,1,-0.2811540701897734,0.03765227544201224,0.7167185726179902,0.6750783332446286,-0.2581351781959344,-0.3943614470708046,0.19857053794027107,-0.30880038394621967,Contact
basketball,1,-0.19819221410779836,-1.3248244194146102,0.07757346746405755,-0.2483988070616907,0.3211736701120905,0.126739831184678,-0.27258446377154355,0.34543830209337606,Contact
,1,-0.5975670559342874,0.12549893864028192,0.14123202959100334,-0.45560290669728953,-0.24019403034240902,-0.32504372303655693,-0.13683903655664723,-0.21525958265616435,Contact
,0,1.8199001718973997,-0.34555478868447215,-0.6894589539611166,0.371363504598075,-0.2863976513435576,1.0437867640599152,0.7937159441343168,-0.2240859641047998,Collision
,1,-0.4887908071576889,-0.08335252619018496,-0.1533311243567593,-0.7680819918690687,-0.6775635195262651,-0.25308400474431714,-0.15495062392547698,0.055401399813309986,Contact
,0,1.1574443440580489,1.121360043633642,0.2947932632540637,-0.023696624569627907,-0.08916467323708638,-0.42709768838916795,-0.16857993454520104,-0.3396814114376849,Collision
soccer,0,2.0354602267139916,-0.7674690970902643,0.3327586841034488,-0.09203115330088515,-0.35846317879103895,0.3905762081448438,0.07672653482810589,-0.03521156167268892,Collision
baseball,1,-0.5384020972487085,0.21108824267171328,0.5825984912592543,-0.7131410752023924,0.3710147770913622,0.3555270862560359,0.4797951013702378,0.9617254067085873,Contact
football,1,-0.2029589848323122,-1.0562572776655554,-0.3692449630792797,0.4051562905267351,-0.7746217548069931,0.8445313587314593,-0.11283391955523328,-0.18076923451277926,Contact
,1,-0.6963437195284767,0.6690889942490331,-0.04797068643212963,0.535272045855119,-0.2988877204767356,0.1635825276763174,-0.435925004129292,0.12744025453041383,Contact
cross country,1,-0.1610388512409699,-0.3115398821893609,0.8387862693821416,0.5669124413667409,0.060616940620776535,0.26272578830800025,-0.08246504508938171,-0.7401469347633581,Contact
soccer,1,-0.43780631433353034,-0.4515892005370928,0.38232879364448885,-0.7108868380509866,1.3729560636305425,0.5817464398937578,0.18564084761139257,0.6451521713179914,Contact
,1,-0.6275150313368696,-0.019271233757155143,-0.013647693725230035,-0.5080849693442363,0.9112422845049136,-0.20135259249942708,0.5436731236197654,0.5919803532390308,Contact
,1,-0.5975670559342874,0.12549893864028192,0.14123202959100334,-0.45560290669728953,-0.24019403034240902,-0.32504372303655693,-0.13683903655664723,-0.21525958265616435,Contact
field hockey,1,-0.4887908071576889,-0.08335252619018496,-0.1533311243567593,-0.7680819918690687,-0.6775635195262651,-0.25308400474431714,-0.15495062392547698,0.055401399813309986,Contact
basketball,1,-0.672100484376299,0.4388114175661536,-0.6038366322808313,-0.1309574646090039,-0.06332260186125212,0.5343539128143762,0.4814360490501341,0.16212256209115541,Contact
crew,1,-0.61903532344094,0.18918863270670502,0.04941237510439675,1.0515114980380342,-0.43846041170466804,0.06838781754176748,-0.05684212231616232,-0.04986680783094911,Contact
,1,-0.4229870442438712,-0.6324142829294793,-0.22129250273094433,0.4853210218271324,-0.17786596779497643,0.7103113352847598,-0.29499232025163546,-0.43681864980730517,Contact
football,1,-0.3435564424524154,-0.7095603250911209,-0.12704201052448244,0.5253014299346852,-0.2327596326922511,0.706204278204155,-0.31234659766431594,-0.269100200913617,Contact
,1,-0.4774518369854839,-0.2236932189910913,0.2632997263551547,-0.5637687985751773,0.0785580884743019,0.33204351234224794,-0.41787461958629996,-0.6466061334733029,Contact
,1,-0.7577934684190728,0.754478160532841,-0.09985611263148837,0.5355821979706161,-0.2220797528282029,0.10327706253439194,-0.3776934452740855,-0.0489350104890051,Contact
,1,-0.0416564277274888,-0.7907294585015228,1.6539019930010446,0.5890333664483838,-0.014614603584553012,0.745282222499494,-0.23655213194907632,0.729609810990835,Contact
gymnastics,0,1.801469353230773,-0.6097774216882725,0.00844695996288371,-0.32265720215256255,-0.4796855142391813,0.7562901186430909,0.8951694229910104,-0.13713432282839252,Collision
soccer,1,-0.5975670559342874,0.12549893864028192,0.14123202959100334,-0.45560290669728953,-0.24019403034240902,-0.32504372303655693,-0.13683903655664723,-0.21525958265616435,Contact
cheer,1,-0.6818604081708071,0.28206740252803,-0.4926286872309809,0.07755761363760232,-0.28023742773522253,0.08811334489857964,-0.3348080601799058,-0.0045403016482227845,Contact
tennis,1,-0.43254673402263355,0.15208680767567218,1.2118868932599118,-0.19888054348247178,0.49285398566588007,0.6617127542763381,-0.6820876067043443,0.40105946159462014,Contact
,1,-0.2274418813723907,-1.0039742767228368,0.5591789076904669,0.18447485536362238,-0.2972088682303238,0.3594145725040832,0.10324669143685491,-0.662149497990195,Contact
cheer,1,-0.11596419719853515,-0.9570952329706988,-0.29295455030818196,0.01499479276912933,-0.07047317456434095,-0.7684333281554603,0.21022566493642866,0.12102862279057915,Contact
,0,1.6751721558890156,0.36798388525977754,-0.2648464923951203,-0.5974925304253819,-0.49930366610931687,-0.4240009414907812,-0.10371677759935664,0.09487843365893076,Collision
,0,1.3226342170492877,0.12661253522093097,-0.7148798596721084,-0.6837801650451273,0.098497330394507,-0.8011695694738239,-0.15692480754904353,0.0901475952991139,Collision
,0,1.4249257515751628,0.274281107666102,0.027328571005885937,-0.6340003397623416,0.13327401139736228,0.29500111227530595,-0.42844776320138367,-0.6448950751307095,Collision
lacrosse,1,-0.173789873949927,-0.6152722070940337,0.24831660327341437,-0.39125729083326,1.0449907526216093,-0.022404769061890838,-0.45054634666103743,-0.09552874425799049,Contact
netball,1,-0.5279735578797518,0.04237312949171735,0.41514082019657095,-0.5502388835261522,-0.097232370033491,-0.19903192602217698,-0.2138357295353672,0.26925878623993466,Contact
,1,-0.6104272798507623,0.25659138219667427,-0.4893885016438179,0.03344437465579047,-0.31839318701046504,0.16828862782006118,-0.3565256909006155,0.07719787663510887,Contact
,1,-0.41735767883764396,-0.10882854652154071,-0.15009093876959603,-0.8121952308508806,-0.7157192788015075,-0.17290872182283573,-0.17666825464618652,0.13713957809664162,Contact
tennis,1,-0.4887908071576889,-0.08335252619018496,-0.1533311243567593,-0.7680819918690687,-0.6775635195262651,-0.25308400474431714,-0.15495062392547698,0.055401399813309986,Contact
