Sport_Name,Cluster_3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
,2,0.0074607099744648745,-0.20040768433015366,-0.6297715103540572,-1.2363692098864065,0.7824915708528452,2.1150537539849132,0.6329863005241209,-0.32832050908995236,0.1633265350949437,0.12308913505814728,-0.06517466848981139,0.006937388459881277,0.10097802706661146,-0.06841342624285335,-0.020883349576944682,0.12515212324871708,-0.1562872962478631
,0,0.11265603899472094,-0.16483680520284205,0.3303254031768051,0.8726623192023742,-0.09732842978863195,-1.4914003594778562,0.8813298330164934,-1.0708070283116127,-0.2614577645171495,0.1350640656396934,-0.4053932018835271,0.06007021683725539,0.6458043096178342,0.38040230401565706,0.46500534060415977,0.5213829101303015,0.1805195705113193
Track,0,0.08796973153822914,-1.8689269382274145,1.2304581984924803,1.3027242922579112,0.02001455256580614,0.8849290097318768,-1.1268298154414396,1.3597922098282809,0.06751117049184051,0.4395494763507467,0.76214991229076,0.8775765194676004,0.7787953444903678,0.10644835608618056,0.2643561925799342,-1.0175808476540935,-0.4486734506577258
,0,3.5980073958992373,-0.10833481837451248,1.1871195835569963,-0.41404478643140796,-3.1676893788857585,2.9397301660404955,0.3243988107755626,0.1549055832607831,1.1091119562438077,2.630993011272335,1.2988584829120706,-0.06308683902999525,-0.6098668576095371,0.22133519838946966,0.17229788880490496,-0.4010791796383376,-1.8322079356011665
Soccer,2,-0.44188950068417593,-0.05098863779375528,2.111364098093677,-0.06796346817679012,-4.20659161244315,0.6292633390609664,0.654167383880164,-1.4588894532949002,0.4054042375909659,0.5749854938113688,-0.37871408551876057,0.893012479213691,0.18602602116036113,0.03931658808773209,0.4150604591284752,-0.8922371068804957,1.165021885655489
Competitive Dance,0,1.8648732018795782,-0.9829372946755741,0.40610471732735937,-2.4931700496196845,-0.29174789459261136,-0.7021940151031514,-0.5799998642080889,0.05179060220980389,0.013287565230613743,-0.926099730895705,-0.8987423622047763,0.036431540782767724,-0.6342151092599493,-0.7719628757900988,-1.2210798171386226,0.7165515851601784,-0.9747998287015657
Soccer,0,1.3572576740160047,2.055009140478552,1.690529536923323,-0.6341955315644467,-3.5587279616113747,0.9514397020748067,2.911075239486556,-0.0684071325347982,-0.8451659026670085,-1.2986407330941951,0.027734431462823488,-0.9443302889499521,0.06381687166157479,0.19510712105075428,-1.9452810206384685,-0.33743348620041136,-0.8331342014886521
,0,3.6155858348930328,2.8044044464148574,0.25110716263643024,-0.05007469520748567,-1.2045582357101596,4.28294758641672,2.932182223173691,-1.5368199147559356,0.170208462911317,0.5132532988293359,0.2021033459231174,-0.3531720522815622,-0.0164343814870418,0.8136711890528792,0.06920228953668876,0.8464784074579969,-0.17708179970526264
Baseball,0,1.4535837816486354,-0.5707236282157074,-2.8716531199896487,-0.14277778222482193,-1.1928094233498596,-0.9813629108985851,-1.0371587995775007,-0.49249417164667986,0.7919636933647304,0.7221865399261772,0.5997828199900659,0.5184179024790013,1.1859884015994069,0.16012484680227695,-0.0919055009508904,0.07957488356179299,0.0751212017804426
Footbal,2,-0.8920113404679362,0.21680183119216562,-0.9806639242906616,-0.3238173098265211,-0.4557069287179806,-0.7359349607247109,0.968704887178023,-0.3191758649384244,1.469834014507907,-0.1899685875612615,-0.8528101779519631,0.7123509866059277,-0.6148220348310371,0.8636854740872392,-0.17294474251213662,0.20299257531432216,0.7032612296325566
Swimming,0,0.7706793317530322,-1.2371638907859785,0.706934324171414,-2.061926248989312,0.977045197025441,1.2439140468534176,0.06463567868770284,0.10043215929927245,0.05703365451573802,0.6797074564327028,0.4181496671317087,0.21330341256609495,1.0685280310646263,-0.7129477948733837,0.2785552890375842,0.23923833461746943,0.5739673198561888
,2,-2.254158018855716,-1.2378647721010991,-1.3834243796541321,-0.9130055755436545,-0.09907511777721184,-1.3527636079878949,0.8945974878419461,-0.3743598986983756,0.015627928752822175,-0.20954706299402154,0.5535334594783458,0.28610766088058404,-0.05900864334571205,-0.2972121891651817,0.2727673113270176,1.1107765859802816,0.37958046513965105
,0,0.14235901169278117,-0.5326737939853694,3.8223975059601707,-0.8570037112807835,-3.0362725831512702,1.828716738339502,-1.2392044119227965,-1.69241105543513,-1.272887193094874,-0.3575356588733914,-0.13213853720131266,-0.4902184346027457,-0.19858045633113866,-0.13554898588614386,-0.9242078297979754,0.5190944555940793,-0.3713205035868809
,2,-2.163201910903827,-1.3402294215305843,-1.7600767100970696,1.4428413799090527,0.8935346781687286,0.6769721016231852,1.2969632319960351,-0.2725632928314305,0.11954135458731852,-0.044404188850602475,0.6958050907693829,0.45847989728129335,2.2221307777011563,0.6715136760531666,-0.31930820382258834,-1.6410562772198978,-0.4828420097576295
Tennis,2,-3.113794489063981,-0.08918261388486634,-0.726764383489965,0.19129659102210247,0.4706945653317764,-0.8027288691143449,-0.21078930312485708,0.08709050794092635,0.3848849763160889,0.14711577658826103,0.2748500082061139,-0.12842818908379175,0.1327472483916523,-0.5944169888834065,-0.6321361264995149,-0.21485805254231438,-0.28995267716139816
Soccer,0,3.031879226449078,2.0538788653935063,1.1004550956074293,-1.4305486703472696,-0.3381072648411423,-1.437215610250666,1.0128599585591775,0.2786275421907672,0.019689451067465412,0.10640577223141026,0.1496937273155623,0.3114121541242269,-0.47113747667877204,-0.15155215570314662,-0.1222701337492414,0.422536489281756,-0.4164184640748044
Track,2,-2.971290619448056,2.9260970057956506,-0.6521952110790475,2.0668970627185663,0.14450477187533614,0.2529008438957256,-0.3185496754046313,1.2756377040455742,-1.0636114106273835,1.082328060969908,0.9212343551612044,0.6309769952903027,0.9494789276368979,0.8715858182926547,0.1736277212525445,-0.26539107441505627,-0.7109778519197137
Ice Hockey,0,1.9662734831580633,-1.1832624108431675,-1.9718755135394521,-0.8078941941689879,-0.8142493257056342,-0.8173021783030266,-1.5623722018906994,0.6378846624778434,-1.0034760239765532,-0.09963644187034691,-0.6471702890732351,0.4019849527385603,-0.18316031082383152,-0.846691715098216,0.5553306312851263,1.8309281176791876,0.4808874781412695
,2,-0.13336178031546606,2.164037859504543,0.10065258657575576,-0.4131315770743455,-0.40818285309791813,-0.009610170929919358,-0.395004911295631,0.5375459436895709,0.3422865581253819,2.5340325565036745,-1.480260345879375,0.5561778115557116,0.3978612261646868,1.718064091859882,0.8128650672000894,0.5896304674815575,-0.2829695582394376
Tennis,0,7.090692724009944,0.006444154775234917,-0.5761917086838344,0.021293707426835534,0.8524874242171159,1.4854168602692548,0.9429838774199781,1.2670667123566675,-0.9013302265782911,0.42933380386043224,-1.9183964565557066,-1.5913577517597393,-1.373734989772978,1.484625715645566,-0.3925390718387633,0.2713318239612521,0.8694926647234846
Basketball,2,-0.7171337349864125,-1.2177392114715526,0.13275342462425452,-1.519032596451318,0.11802357205830427,-0.8875766773359488,-0.2956127276436293,0.9671340486812359,0.45482236191577213,-1.2479061070937838,0.16181291006661916,0.0721334786912388,-0.6131401420775847,0.20002557709871788,-0.07179311882134552,0.12753311761095515,0.5993743283764578
Track,2,-0.6252230179196719,-0.9627621246449384,-0.3809689707107018,1.6797748886698818,-1.108178133030487,0.17481893674235377,-2.223542155225416,-1.0985089189164967,2.549350639463557,-0.6813625279818064,-1.5360256495363718,-1.1903797912402654,-0.06952240829276718,0.6168839822753651,0.48968779887135455,-0.3362269658365648,-0.25154664576791774
,2,-0.3796009161216698,-1.171386476720537,-1.173157860246946,-0.9106962006926015,-0.4892280479069128,-1.6080457248272655,0.37246505013098985,-0.48145060468231826,0.9889750757838109,0.7038969586398813,-0.7743544395393712,1.0443739321603838,0.49900599514265187,-0.19685881554056722,1.5291258554460923,-0.9800807503138574,0.18640425746827843
,2,-3.6862761316779182,-0.9584215273550245,-0.35771398208721045,1.176794090088009,-1.1108674281259294,0.4732579439052939,0.5784997672868848,2.195711621783346,-0.7686410751159879,-0.22469918099072192,-0.49662616844466795,0.5677855952845531,-1.7425216237540992,1.235658696232563,0.22690684261603297,-0.2560312880869977,-0.5753000222918959
Wrestling,0,1.25925969598581,0.6052877925833957,0.4092074584914918,1.095715451091758,-3.1032180520671697,2.2743934200503175,0.9434383336076594,-0.4121108537721059,-1.179062240547035,0.42246171236623153,-0.6903866526988544,-1.1600242875998341,-0.8495218556634418,-1.4998717485710187,-0.3554252571566272,-0.35428195790690353,0.8169003950150913
Volleyball,0,3.5405039765079125,-0.6978164738137829,0.3156650421746383,-0.30448855958914534,0.26874875999700776,1.2765786734466988,-0.071623514818085,-0.7294913487777597,1.1745533193125157,1.2332486285590178,-0.4144234307515369,1.066349274129009,-0.32903965835425825,-0.20405882124803298,-0.26891699212931613,-0.3849216635341823,-0.5452178566349949
Tennis,1,-2.813149075116993,5.640522589683113,1.2924553221375914,0.710396421210096,0.5590535081448802,-0.2519460668254129,-0.8215212030078696,1.9949125242690007,-0.5714946624097206,-0.8868910126433153,0.32336810395528687,-0.10465613957909446,-0.22160701676841102,-0.12329427228256504,0.3243165403374487,-0.22857807243032202,0.3346206078830442
Wrestling,2,-1.9411882245100451,1.80950932547585,-0.2824225927567274,-0.12815805630228544,0.31632093788185045,-1.4127715093355833,-0.25813544014417156,0.5979345586188806,0.9054267859255525,0.04630776696351001,-1.8568518788110437,0.2080477558973388,0.7742632099175313,0.3735983181416672,0.19398902818042932,-0.23055170573181238,-0.5282174563566479
Karate,0,3.415283534289801,-0.6947398544308386,-0.8395073034897311,-1.4386065141891387,-0.015527578259150856,0.04021168789151955,-0.4644122568298534,1.398124820284337,-0.9971075065420658,-1.2708722209574592,0.1942616198274954,0.9976779987274604,0.23565566510445554,-0.028427591005970154,-1.632264032093864,-0.4295588925313938,0.3928537042520321
,0,1.9239896197563788,0.20075734592832228,-1.5808346248368441,1.2142248715604438,-0.3202356731594957,0.796680819219734,0.8887893236566654,-0.47653023085235174,-1.0768159274107496,0.2880714892637375,0.6659775189177258,-0.3579068223868206,-0.13771489887207644,1.3251119138856509,0.14821433908293252,-0.7241026720488307,0.791771233663396
,0,1.1386959442764635,1.8482846686270822,-0.9299634135917636,-0.7748570463252754,0.8883415935549944,-0.19752135214995092,0.1381405196199006,1.2223717684215536,-0.2698657657491733,0.0008075945736168126,-0.348426319289944,0.11327051072472637,-0.3480775269220766,-0.8187151052788924,0.5530721936301904,-1.0658998950397534,0.46564199434077325
Basketball,0,3.4946787789657123,-0.9262316309287593,-0.11616872495728955,-1.3412634462107431,1.6679521732408376,2.184388926327904,0.6948100254087378,-0.12743940412395058,0.6824617720236242,0.13841013458153892,1.00604602709346,-0.14448572245985492,0.25780658957356223,-0.3802840214512692,-0.15485691283631717,-1.3392885240903272,0.6655798841285391
,0,2.1210133536708953,-0.960252188893741,-3.0561019119783497,-0.8429279384801031,-0.8737704370847673,-0.9199370654782559,-0.8507669452030924,-0.1926487385011202,-0.12699008207435017,-0.5713761264991476,-0.4587209333380114,0.11253332219551239,-0.8467059665172676,-0.3561786263719836,-1.2534845595569928,0.3236368387777041,0.05841686856771994
,0,4.682801806337182,-1.1383598103264396,0.07107600234602827,1.6222452406808971,-0.8499894352179886,0.05820202011892447,-1.7957160449754417,0.4730055222156836,0.7960390002262855,1.0654958861418535,0.15213047837866026,1.141963413822592,-1.2142640554916972,1.3708981418754747,0.6596763037874772,-0.027736575013593844,0.9745161973755434
Cross country,0,0.5560536991457262,-1.699668018694992,0.6338491326007638,-1.6446288948087773,0.6169537322867416,0.4680054489323752,-1.411290102840443,0.03769437484759046,-1.4625683853739766,0.1882334401384881,-0.43956729172281933,-0.41753869750178507,0.8633156045802651,0.6233824774012052,-0.4245609866535888,-0.8411378598141839,0.011552286669949278
Swim,0,2.515904876586884,-0.9281913476062517,-0.6664867566334549,-0.880130984178045,-0.426841986515237,-1.8189004172893526,0.32346630575995466,-0.0901919290787007,0.685494833975811,-0.16435376504593915,0.10166923576098597,0.0021515987462476876,-0.2233478750622676,0.11453116166347804,0.6992981340461648,-0.42243491129207383,-0.4468136040332384
,0,0.4779566190630891,0.5837216645655293,0.7759722763580301,-0.1108349674945416,-3.7117747996151587,1.5591838718290645,0.6488673762322273,1.3793886371996333,-1.157272810891657,-1.0255937038874672,-0.6981766079136136,0.4289494770343551,1.2715005191940096,-0.3819988105382953,0.24506865207483758,0.06639632756322071,0.2738557793397864
,0,4.089844890810488,1.4716564023040197,0.21569234318530886,4.381682801379608,1.5361074853829397,2.6701793029430454,-1.6936202258710245,-0.6879223178429795,0.21595019582333264,0.34238306064870533,0.1914677430837867,-0.516854224002183,0.8824397860211035,-0.20640885623618885,0.010937167719509411,-0.013795654693662092,1.0296957929010142
,0,2.0955076383714846,-1.9210029027555524,1.0076053407309453,-1.3287509746673272,-0.21573844115550872,-1.2487678224840548,0.501137358768511,0.858195082692015,-1.4538652029280108,-1.1965304047552352,0.8463787908778566,-0.5699352108608415,1.238848580378158,0.9174938463112713,-0.8931022037085787,0.7632072514405662,0.8878222566493499
,0,3.15739137102087,1.9240452542605675,-0.004692540105614772,0.638983481849657,0.7417439333058532,1.028930038983367,1.4022314399853895,2.3727935784243708,2.1135594117750527,-1.1816700790705443,0.7938627652889594,-0.9145237339362422,0.27170403537713633,-1.415766278210333,0.3102393046799718,0.008608806536234156,-0.27220446217533134
Swimming,2,-2.236823828125964,-0.07152758115440427,0.5516657682363549,1.509505372869171,-0.223824832146135,-0.1257112860633138,0.2911461920521846,0.721327173306813,0.5882238813010152,-0.2823502427567606,0.8289882033251719,-1.3114182024415135,-0.47550455709925804,0.5866223769786312,-0.3875007967033532,1.1335281954168241,-0.08414385057963153
,2,-2.2050705984992978,-1.1886344743284958,-1.0960679575877992,1.2506068801794676,0.6467398501495475,-0.7899371529939861,0.40230981046985864,0.49186750065421575,0.005339320756332371,1.4340613518177394,0.49493569107539165,-0.9392173855145479,-0.15881181104266245,0.044999993927007376,0.53558294042418,0.6686090610515707,0.5328238099922162
Tennis,2,-1.1774639436739984,-1.1803069649680473,-0.6286791969764555,-2.8997366830577525,0.09336088796012094,0.3290140201410374,0.8202646151707508,0.8532516905345165,0.96726128468014,-0.027536095190902457,1.0250637084119711,-1.8252806223056592,-0.8944450588804551,-0.31618071278831117,-1.0094167875715367,-1.085470785593739,0.16567359479886876
,1,2.2006664422329303,6.297227539718819,-0.848107732417641,-1.418682722888276,-0.4940131279975136,-0.8352682397898193,-1.26397481828701,0.650635095501979,-0.5600431598220806,0.9971913256579714,-0.08529168379786455,-0.24719593446006063,-0.06796795952628339,-1.2779800259745053,0.47752686040115233,1.5923389391775034,-0.09132097445635362
,0,0.7278403742818914,0.23378670248200129,2.809853405122419,0.18483643291298688,-3.8904214861541955,0.4669619919535324,-1.204016189305791,0.08064096978020477,-0.35093541157799,-0.7335125421096377,1.2206394460149632,-0.3936497127465669,-1.230474984285786,-0.4843308133833803,1.2417561307020262,0.7078036938188806,0.8695257114682529
Dancer,2,-4.765870659709993,-0.11433885877877935,-0.43616549550084455,0.6462737711694782,-0.5221659566923643,0.47151120512700584,-2.0830910527740065,1.6254919485939865,0.7234735982017376,-0.06433560812300138,-0.11425594124303623,-0.5717104244821862,0.7698468095686154,0.07091428922162495,0.8456761170526916,0.1944454240767525,0.5176656831225386
Football,0,2.4491186387812407,2.3785896784731198,-0.7490029192635307,4.943099575299133,0.7063141619507773,0.3191586403487,0.4884771682129942,-0.8284816191430422,-0.2908652875363164,-1.4797728651131548,0.8806626509957934,0.7180152474672704,-0.3963225387257857,0.03182931354504019,0.27634752287426156,0.06698258123395599,-0.7224284643730079
Soccer,0,0.35514548131109575,-1.318483338229604,-0.8942598660923886,0.4873058908190135,-0.43943492930872524,-0.4736486381844829,0.3856850585661609,0.6992687486044059,-0.3942686243514371,-0.3475630547367976,-0.47752795301442275,-0.32905889156746193,0.06863838418604054,0.8844513718833679,0.13048186353239055,-0.2945678603638894,0.25007499247044496
Volleyball,2,-2.3168104833509444,-0.3435403309046131,-0.11470402954466648,1.225439110374627,0.6671163825742837,0.34970150379701626,-1.4240988993064132,-0.6031081881377883,-0.7246323108667538,-0.34826750050497307,-0.8414433207206337,0.1516168089886372,-0.462581707590264,-0.16187002227133934,-0.9780834651251062,-0.061124214647809545,0.17782487340569508
Street Hockey,0,3.5700908049048685,0.9261337788430828,-0.28859766443161644,2.9112977621647858,-1.5950497657485996,-1.8999965713641076,-1.265221079295442,0.8758112932204248,1.0772901236469359,-0.19504210377666903,-0.674059861465226,-0.38312838738033034,0.8967532111543943,0.5030031182020064,1.3445600343587367,-0.32782370258372295,-0.5775474615866458
Track and Field,2,-3.3615451163486787,-0.0029952783124833527,-1.6413087639505313,0.9733146988581844,0.7982994493517183,0.49564967538560023,-0.10490827279396674,-1.3801291138627276,-1.6895304630535024,1.253823597398945,0.04924062935847605,-0.04503558681482833,0.3682219979023999,0.9743161743787453,0.7752429188248314,0.06839847790775248,0.42925744368715957
Soccer,1,-0.7518588031842371,3.923055072628344,1.4208610866074007,-0.905937724717446,-0.3880996236801245,-1.0108713040304325,0.13332417034113078,-0.020314960241201382,-0.49287784992613337,-0.2754111791377731,1.2768527963304457,0.1723073701445245,-0.3546159320040918,0.021368833334689977,-0.03646461980039586,-0.7831446363293404,-0.11611327140516695
Football,2,-1.4453080052029137,-1.122149530944043,-0.037432228510857306,1.2430071782315528,0.2416313082572013,-0.29046733567088395,-2.292421093789868,0.9644346874482836,-0.5451242034795364,1.0882660278461485,0.6710982494852288,-0.5812343712997545,0.13847823813340268,0.38497012613215054,-0.3579177288923344,-0.997107355949221,-0.5082868099983728
Football,0,0.8650439475147954,-0.3681093753030702,-0.039325477730321114,-0.05385386337924018,1.1187713565846555,-0.09118228638154058,-0.026322937179715972,0.33188987868740616,0.05339444956917558,-0.939800154783012,0.735148599282255,0.07568765276689973,-0.9683759279524637,-0.48904215868210216,0.703763233903578,-0.42397888459138267,-0.4411414705984298
Basketball,2,-3.040048875813681,-0.8822665995339076,1.6526063919970848,1.481379966657292,-4.082431365747785,1.308555077987104,-0.881167531997938,0.5776011650933689,0.518534763687145,-0.9896589571218775,-0.6961076390671178,-0.18847434976357794,0.456997594935999,0.12151244193326691,-0.4274601514483662,0.04934893799702198,-0.44446695917888346
Basketball,2,-0.8039727373655216,-0.11103750939348495,-0.4146542532649634,-1.1865096815962575,0.3054144691047636,1.716608052535139,0.4798143874121619,-0.907450857117393,-0.714207341846156,0.018870583522654638,-0.004055678021776775,1.539073053240404,-0.5653749350843458,-1.0479454169783677,-0.814324946096811,0.7889515796060138,-1.3893745577649146
Basketball,2,-4.7434917747682945,-1.5762320027752588,-0.36151441349644875,1.6299294691294608,0.4655798183202391,0.5119527381967398,0.3456318416977118,-0.2836132808859179,-0.7838065427157995,0.1739286244790316,0.30084756708748017,0.5828602446818479,-0.21857538706869956,-0.34206169092940103,0.0854186058168007,-0.2838796497762793,-0.28530167883345603
Soccer,2,-3.350578451912599,-1.0807802903907038,0.4497305197102644,-0.09397521461918618,1.170258342148055,1.1879053656096419,-0.3809483861534637,-0.09907821711934738,-0.08975422585147841,0.7136606071759632,0.30132013803544805,1.3060997583450225,0.6878594340225983,-0.7580854732535562,1.1841909233735353,0.07644312104582185,0.7926118441016319
,0,2.9723056558158873,-0.6265050388115083,2.918698701481644,0.810350988837383,0.8510931756591144,0.3060047660601753,-0.04480888876749371,-0.31093439291569797,-0.19022287299573412,-0.31827628333629165,-1.108806589054006,0.599473545218428,-0.2793159834047342,0.6528239899790359,-0.22893987339919594,0.2906870171031178,-0.15723012985754153
Soccer,0,1.3476334140082515,0.3809033885013719,1.5723678533687526,0.42135442688540087,-2.5747720219630117,1.3409942841911344,1.6859825524709544,-0.1754527586828751,0.4157120278123389,0.5163139944928,-0.2599276196453792,-0.6265941797056858,0.2649955092746998,0.4385168013314995,0.6151634080746198,-1.009400870002849,-0.4669696712224417
Volleyball,0,0.7073205944198775,-0.92756494426824,-0.19290384956413875,1.397415084652633,0.9306704448430981,0.1965054152006852,1.826023958776933,-1.40044561135906,0.1797133677345809,0.14052901564685183,-1.7244761831120239,1.2519021584850574,-1.6270064738349934,-0.18967695661796563,0.1349423323416711,0.010543067404411185,0.3146707723447555
Tennis,2,-3.204933819479623,-0.1511234617387645,-0.3128368740994521,0.5862969701208196,1.439801749064393,0.30575666137278146,-0.9414616126461315,0.13491234928801674,-1.5477277003093461,-0.4592227794139247,-0.0026253788318439625,0.06784371740052761,-0.0009178416546807948,0.28121944340639593,-0.29069437123501685,-0.8638627785412296,0.4280298681514704
Baseball,2,-3.267120498104764,-0.20629545156168064,-0.33618879117855366,0.007825122105913398,0.49042218360050494,-0.4740912182806409,-0.060094525931429596,1.2674425811637264,0.2620005665750843,-0.8607145642338229,0.36480256381591614,-0.11821013918520246,-0.2087973846974891,-0.0834940041639576,0.04353259001499939,-0.28042083792668776,0.3865396556824291
Tennis,0,1.012830137281816,-1.8789079638421315,-0.9567038794386643,1.378381642949708,0.816755651013457,0.6515547418314411,1.4336603571834736,-0.0061368111568108445,0.8007580178279929,-0.4933129908279855,0.078031401712251,0.728285570070303,0.557479890178387,-0.8109405500242217,-0.5253915997085689,-0.07435427601512697,0.6584680553078253
,0,0.3333671533287975,-0.31724053935497526,0.36919371656977834,-0.4200974776009511,1.6732012750035639,0.8450818222700325,0.5644235286669453,-0.125487070504672,-1.06786429989597,0.8236907597644061,-0.0009404320349798679,-1.3958612480803498,0.03098907357808604,0.5007111173184229,-0.3121404764727486,0.47387095631005666,0.42742746105775326
Soccer,2,0.1194496569660893,-0.8942604896491724,-0.7667849148063394,-2.9399903433638217,0.9417248735437623,0.10687911293914092,0.03479392859943627,-1.6775193568906086,-0.36706887117976983,-0.5104306125269039,0.4890085360221439,-0.3766696551930612,0.558223357460944,0.029984377558424175,-1.5074876168779492,-0.7227798426305938,-0.66095643683018
Swimming,2,-2.4432798787400745,-1.640000890019839,0.5006403329955244,3.1247004288911397,-0.022775655379924792,-1.0200102862641292,0.7248178315580406,-1.1696145946531813,-1.1167250039605028,2.2822710695242745,1.4281538474250557,0.4977094588722728,-0.44364509326563023,1.2901792424284322,-0.12788966007441205,0.6171076115830392,-0.34210840312700375
Marching Band,0,3.5097390144429053,0.13009129100137748,-0.8921243422664151,-0.4828938857498291,0.2591783384296018,0.14579943272060045,1.4371302846383185,-0.5455168533096482,-0.11069942851057628,-1.047750510814015,-0.8369111063179374,1.0246590654661811,0.2128330708345213,-0.5946706613991847,-0.6650999336687076,-0.5585643489611809,-1.1761388438398723
,0,3.3739620895192397,-0.42208921676401895,-1.0824426398710174,-1.6144272881186972,0.18937633813372562,-1.0161879113003216,-0.9376832406531678,-0.03525552584750868,-0.6782749994107286,-0.15746119918763316,-2.101522241727324,0.6071014335024587,-0.33965209574705685,-0.07164973532724152,0.691533449799873,-0.2327867443221593,-0.38176992698185763
Tennis,2,-0.1276770672736309,-1.6664463855286795,-1.6263553328322637,-1.3604859746005442,0.7796719556448222,-0.3305749642078708,0.7240036654261052,0.02187102949669659,-0.08269908058988032,-1.194973649301516,0.9055012876014027,0.06913058118017584,-0.2446159228025955,-0.3678672837175333,0.43626348755932987,1.2787285765654288,1.1767426150185243
Cross country,2,-2.262207514243217,-0.036558016276078784,-1.2872695044663842,-0.5178994343310968,0.3066771926884081,-1.1933781219396968,0.06530551287491469,0.3485929005736725,0.2480625705808338,-0.43832274814073435,0.43515730183011164,-0.267065617252125,0.35543864373990425,0.0721955491696247,-0.004525231816706391,0.6482211897366661,0.033828282093796534
Soccer,2,-3.1839484861622447,1.3013683876631585,-1.7979771142630594,0.30259950942261643,0.29675527439688626,-0.7849380585574572,-1.117552535441334,0.5723962510089184,-0.3917241750036805,0.5575822146473144,-0.21096221190328163,0.43649048225652753,-0.8627778157309942,-1.3285927980843846,-0.7205063516174891,0.7523587418230779,-0.09658924298094619
,0,0.957831779081471,0.014898455477470665,-1.7451095494682418,0.7009721933257983,-0.11845789369015187,-0.3666949350553593,-0.5603268703887777,-0.19407747711919032,-1.0538723970241355,-0.9387977561332868,-1.2053578479696965,0.8241488580151506,-0.8105321898519656,0.2044305409573488,-0.17536647118388615,-0.6781537265967225,0.6527961000748047
Soccer,2,-1.071528257823317,-1.6832829943886667,-1.5204703236594124,-0.8050766476312943,0.13358364729991168,-1.3950370641814387,0.5490399656546984,0.23376515060016648,0.391155528337199,-0.9410785203072637,0.6080594788786283,-0.1449984444537143,-0.5369588719244558,0.33821010756105385,-0.8484458295586487,-0.2976089518812187,-0.1155229361808438
,2,-0.18310201106824625,-0.18266259438469687,-0.663298275637112,-0.7134485210776444,0.6833280311740553,-1.0970069879861497,-0.500617147092701,-0.5455925989588681,-0.275718054359008,-0.21149673657560078,-0.09891130412110845,-0.26811690397417226,0.31110753258782053,0.06505949639802162,-0.10880719437840895,0.7885970255880893,-0.3433264863708275
,2,-0.7299310407335944,-0.5684712409133661,-0.3130103505718756,-1.439404905019535,-0.44915490226223986,-0.5266103498480669,-0.0864737226050228,-0.058430248043654806,0.6593865395440953,-0.11504400763119331,0.31638438061256163,-0.02075663827548944,-0.2676109260404522,-0.048807337912563295,-0.30514986252548393,-0.06991843844975983,-0.08472752826472492
Hockey,2,-3.1934544303622743,2.4349992455929637,-1.284711607040285,-0.6580044241509804,-0.5241457900571995,0.13726850538380153,0.39806055032830306,-0.653496097473471,0.8053355341013944,1.0688168800232216,0.019230899098459604,0.8221957552122926,-1.5771828425477812,0.5195648968003088,-0.21401428578218856,-0.05362311379342411,-0.20098781522793938
Soccer,2,-1.07736389646601,-1.3345161053561712,1.2217571204045043,-0.7321460696418498,-2.575754709815356,1.680467920841886,-0.14470754915921208,-0.5281092274777471,-1.8278467493804904,-0.3416918095757604,-0.7586710783438487,-0.05970544335370585,-0.31605536822299357,-0.6324130403320265,0.6593804647468784,-0.32639398503793415,-0.43674157325610186
,2,-0.28914528509258286,-1.4668499304369662,0.2225190536100533,-0.780776387794005,-0.3280187851944854,-1.630106267211768,1.635063504958176,0.03694580379778483,-0.48872093921585363,-0.24588370498606374,0.2920027752514904,0.4968238727837629,-0.03696950913730449,0.6974100593826491,0.7047589533450594,-0.5850195790861507,0.9237468101036835
Football,2,-0.36185095825237246,-0.07826157296149272,0.9120669508910046,-0.8038963579835336,0.4828534406691543,1.0552044995002996,0.46468378279279443,-0.12344100474047645,0.21578994205114324,0.9003330675036222,0.4914903799247537,-0.05568306548649873,-0.4348315529579167,-0.5474225351545243,0.1069214609532292,0.46763203908205075,0.02241530074963771
,0,1.1845058437697846,-0.8024577619893216,0.5189665442549876,-1.4087843124155177,-0.09556815915354745,-0.42218873227741605,0.9978530170242431,0.5015439967565902,-0.010249021122763744,0.11590603027458675,0.9649698998562332,1.1683416183089919,0.2565824022581944,-0.42778959604709427,0.3647641199515974,-0.19051166081433646,-0.3650864079481758
Cross Country,0,2.1448874361846735,1.9963019921660645,0.388433405825556,0.6733826769444217,-0.6640399413544235,1.0419871145988555,-2.52335191189912,-1.7204421073006875,-1.3254025985411175,0.5477495146853261,-0.7280625706823035,-0.4417053139715935,-0.08575098652453414,-0.13888387673462052,0.5227280647354446,-1.0040539648226907,0.5977406349268125
NaN,0,0.6773273713982195,0.3215582481787972,-1.2491781857356552,-0.29700300739929053,0.48497330198692656,-0.0527228019543104,-0.16614782030195427,1.6801962718191508,0.6535333907935812,1.3039429012565156,-0.5688514239082788,-0.16953210547019687,0.383669213800448,0.19515508936070877,-0.010768546631075612,1.0625683427243278,0.6826619302626982
Track,0,2.715047997787361,1.722773482095297,-0.58129307729783,0.08648280191630328,1.6516719810777305,-0.35724065783432546,-0.6277513430877726,-1.6925885401250156,0.03510004314142563,-1.0366672552248468,-1.4230931368877566,-0.3114883280414223,-0.9385708220193741,-0.47743226404713285,-0.3476642836194928,-1.2554247135017416,0.8708181081332321
